"UBIGEO","DEPARTAMENTO","PROVINCIA","DISTRITO","lat","lon"
200202,"PIURA","AYABACA","FRIAS",-4.9316303,-79.9473728
200203,"PIURA","AYABACA","JILILI",-4.5850028,-79.7971628
200204,"PIURA","AYABACA","LAGUNAS",-4.7897345,-79.8451114
200205,"PIURA","AYABACA","MONTERO",-4.6321507,-79.8289442
200206,"PIURA","AYABACA","PACAIPAMPA",-4.9955057,-79.6679997
200207,"PIURA","AYABACA","PAIMAS",-4.6269859,-79.9453372
200208,"PIURA","AYABACA","SAPILLICA",-4.7792771,-79.982323
200209,"PIURA","AYABACA","SICCHEZ",-4.5701975,-79.7640362
200210,"PIURA","AYABACA","SUYO",-4.5124664,-80.0027061
200301,"PIURA","HUANCABAMBA","HUANCABAMBA",-5.4220777,-79.517415
200302,"PIURA","HUANCABAMBA","CANCHAQUE",-5.3763541,-79.6062858
200303,"PIURA","HUANCABAMBA","EL CARMEN DE LA",-5.008423,-79.3263209
200304,"PIURA","HUANCABAMBA","HUARMACA",-5.5677869,-79.523988
200305,"PIURA","HUANCABAMBA","LALAQUIZ",-5.1778447,-79.6655743
200306,"PIURA","HUANCABAMBA","SAN MIGUEL DE EL FAIQUE",-5.4018601,-79.6062085
200307,"PIURA","HUANCABAMBA","SONDOR",-5.3154337,-79.4101048
200308,"PIURA","HUANCABAMBA","SONDORILLO",-5.3391518,-79.4289116
200401,"PIURA","MORROPON","CHULUCANAS",-5.0965065,-80.1609229
200402,"PIURA","MORROPON","BUENOS AIRES",-5.2670919,-79.9675926
200403,"PIURA","MORROPON","CHALACO",-5.4074506,-80.7595425
200404,"PIURA","MORROPON","LA MATANZA",-5.2106747,-80.0883637
200405,"PIURA","MORROPON","MORROPON",-5.25,-80
200406,"PIURA","MORROPON","SALITRAL",-4.8574486,-80.6812018
200407,"PIURA","MORROPON","SAN JUAN DE BIGOTE",-5.2950235,-79.7442505
200408,"PIURA","MORROPON","SANTA CATALINA DE",-5,-80.33333
200409,"PIURA","MORROPON","SANTO DOMINGO",-5.0291788,-79.8760334
200410,"PIURA","MORROPON","YAMANGO",-5.180941,-79.7506831
200501,"PIURA","PAITA","PAITA",-5.0099903,-80.9733735
200502,"PIURA","PAITA","AMOTAPE",-4.8815418,-81.0150443
200503,"PIURA","PAITA","ARENAL",-4.8834005,-81.0262849
200504,"PIURA","PAITA","COLAN",-5.0063013,-81.0588796
200505,"PIURA","PAITA","LA HUACA",-4.910049,-80.9617019
200506,"PIURA","PAITA","TAMARINDO",-4.878111,-80.9758162
200507,"PIURA","PAITA","VICHAYAL",-4.84546,-81.104945
200601,"PIURA","SULLANA","SULLANA",-4.5684496,-80.6446943
200602,"PIURA","SULLANA","BELLAVISTA",-4.8895143,-80.6758366
200603,"PIURA","SULLANA","IGNACIO ESCUDERO",-4.8292109,-80.8861754
200604,"PIURA","SULLANA","LANCONES",-4.6407705,-80.5487474
200605,"PIURA","SULLANA","MARCAVELICA",-4.8816137,-80.7033707
200606,"PIURA","SULLANA","MIGUEL CHECA",-5.0806533,-80.7869072
200607,"PIURA","SULLANA","QUERECOTILLO",-4.8399696,-80.6490343
200608,"PIURA","SULLANA","SALITRAL",-4.8574486,-80.6812018
200701,"PIURA","TALARA","PARINAS",-4.4880829,-81.0619503
200702,"PIURA","TALARA","EL ALTO",-4.2679,-81.2191059
200703,"PIURA","TALARA","LA BREA",-4.7068224,-81.0856268
200704,"PIURA","TALARA","LOBITOS",-4.452793,-81.2777126
200705,"PIURA","TALARA","LOS ORGANOS",-4.1772863,-81.1246646
200706,"PIURA","TALARA","MANCORA",-4.1030531,-81.0481341
200801,"PIURA","SECHURA","SECHURA",-5.8635862,-80.6439719
200802,"PIURA","SECHURA","BELLAVISTA DE LA UNION",-5.4279043,-80.7456339
200803,"PIURA","SECHURA","BERNAL",-5.4628508,-80.7423694
200804,"PIURA","SECHURA","CRISTO NOS VALGA",-5.5406318,-80.6494892
200805,"PIURA","SECHURA","VICE",-5.4216102,-80.7742613
200806,"PIURA","SECHURA","RINCONADA LLICUAR",-5.481249,-80.7761797
210101,"PUNO","PUNO","PUNO",-15.8407581,-70.0283907
210102,"PUNO","PUNO","ACORA",-14.1049368,-70.6189213
210103,"PUNO","PUNO","AMANTANI",-15.6650012,-69.7106611
210104,"PUNO","PUNO","ATUNCOLLA",-15.6884255,-70.1432128
210105,"PUNO","PUNO","CAPACHICA",-15.6420185,-69.8307928
210106,"PUNO","PUNO","CHUCUITO",-16.6336027,-69.3018083
210107,"PUNO","PUNO","COATA",-15.5706136,-69.9492216
210108,"PUNO","PUNO","HUATA",-15.6237491,-69.9945621
210109,"PUNO","PUNO","MANAZO",-15.8008295,-70.3427334
210110,"PUNO","PUNO","PAUCARCOLLA",-15.7451407,-70.0562522
210111,"PUNO","PUNO","PICHACANI",-16.1076251,-70.1313865
210112,"PUNO","PUNO","PLATERIA",-15.9479698,-69.8328681
210113,"PUNO","PUNO","SAN ANTONIO",-16.0936915,-70.3224035
210114,"PUNO","PUNO","TIQUILLACA",-15.7975376,-70.1874032
210115,"PUNO","PUNO","VILQUE",-15.765821,-70.2586427
210201,"PUNO","AZANGARO","AZANGARO",-14.8001586,-70.1517473
210202,"PUNO","AZANGARO","ACHAYA",-15.2852382,-70.1614836
210203,"PUNO","AZANGARO","ARAPA",-15.1391169,-70.1095722
210204,"PUNO","AZANGARO","ASILLO",-14.7865915,-70.3540033
210205,"PUNO","AZANGARO","CAMINACA",-15.3241247,-70.0728942
210206,"PUNO","AZANGARO","CHUPA",-14.5142783,-70.9304326
210207,"PUNO","AZANGARO","JOSE DOMINGO",-16.4972202,-68.1098387
210208,"PUNO","AZANGARO","MUNANI",-14.7707724,-69.9557279
210209,"PUNO","AZANGARO","POTONI",-14.3899129,-70.104701
210210,"PUNO","AZANGARO","SAMAN",-15.2915175,-70.0171834
210211,"PUNO","AZANGARO","SAN ANTON",-14.5838277,-70.3172907
210212,"PUNO","AZANGARO","SAN JOSE",-14.7013852,-70.2039086
210213,"PUNO","AZANGARO","SAN JUAN DE SALINAS",-14.9911593,-70.105616
210214,"PUNO","AZANGARO","SANTIAGO DE PUPUJA",-15.0530437,-70.2778239
210215,"PUNO","AZANGARO","TIRAPATA",-14.9548166,-70.403177
210301,"PUNO","CARABAYA","MACUSANI",-13.9817963,-70.4775934
210302,"PUNO","CARABAYA","AJOYANI",-14.2300749,-70.2235728
210303,"PUNO","CARABAYA","AYAPATA",-13.7769833,-70.3227082
210304,"PUNO","CARABAYA","COASA",-13.9864181,-70.0171656
210305,"PUNO","CARABAYA","CORANI",-13.8684934,-70.6046593
210306,"PUNO","CARABAYA","CRUCERO",-14.3588943,-70.4488506
210307,"PUNO","CARABAYA","ITUATA",-13.7911429,-70.2506257
210308,"PUNO","CARABAYA","OLLACHEA",-13.7940318,-70.4721998
210309,"PUNO","CARABAYA","SAN GABAN",-13.5396038,-70.4087141
210310,"PUNO","CARABAYA","USICAYOS",-14.1249494,-69.9672237
210401,"PUNO","CHUCUITO","JULI",-16.2132873,-69.4591568
210402,"PUNO","CHUCUITO","DESAGUADERO",-14.1019719,-69.0232818
210403,"PUNO","CHUCUITO","HUACULLANI",-16.6302449,-69.3222231
210404,"PUNO","CHUCUITO","KELLUYO",-16.7270638,-69.2499805
210405,"PUNO","CHUCUITO","PISACOMA",-16.9081006,-69.3713066
210406,"PUNO","CHUCUITO","POMATA",-16.2731488,-69.2921984
210407,"PUNO","CHUCUITO","ZEPITA",-16.4971752,-69.1032019
210501,"PUNO","EL COLLAO","ILAVE",-16.085402,-69.6389651
210502,"PUNO","EL COLLAO","CAPAZO",-17.0969909,-69.7142058
210503,"PUNO","EL COLLAO","PILCUYO",-16.1104755,-69.5542716
210504,"PUNO","EL COLLAO","SANTA ROSA",-16.7616495,-69.8556014
210505,"PUNO","EL COLLAO","CONDURIRI",-16.6206097,-69.7082412
210601,"PUNO","HUANCANE","HUANCANE",-14.033857,-70.8212776
210602,"PUNO","HUANCANE","COJATA",-15.0151528,-69.3652199
210603,"PUNO","HUANCANE","HUATASANI",-15.0596198,-69.8014014
210604,"PUNO","HUANCANE","INCHUPALLA",-15.0094132,-69.6825135
210605,"PUNO","HUANCANE","PUSI",-15.4418571,-69.9293619
210606,"PUNO","HUANCANE","ROSASPATA",-15.2344658,-69.527323
210607,"PUNO","HUANCANE","TARACO",-15.299489,-69.9785695
210608,"PUNO","HUANCANE","VILQUE CHICO",-15.157057,-69.6190604
210701,"PUNO","LAMPA","LAMPA",-15.416667,-70.583333
210702,"PUNO","LAMPA","CABANILLA",-15.6196457,-70.3459304
210703,"PUNO","LAMPA","CALAPUJA",-15.3101475,-70.2217662
210704,"PUNO","LAMPA","NICASIO",-15.2355119,-70.260922
210705,"PUNO","LAMPA","OCUVIRI",-15.1137211,-70.9090834
210706,"PUNO","LAMPA","PALCA",-15.2363854,-70.5974936
210707,"PUNO","LAMPA","PARATIA",-15.453907,-70.5993792
210708,"PUNO","LAMPA","PUCARA",-15.045743,-70.0340408
210709,"PUNO","LAMPA","SANTA LUCIA",-14.8521328,-70.8098278
210710,"PUNO","LAMPA","VILAVILA",-15.1882324,-70.6597158
210801,"PUNO","MELGAR","AYAVIRI",-14.8818397,-70.5900142
210802,"PUNO","MELGAR","ANTAUTA",-14.2997287,-70.2919047
210803,"PUNO","MELGAR","CUPI",-14.904858,-70.8662301
210804,"PUNO","MELGAR","LLALLI",-14.9469209,-70.8799195
210805,"PUNO","MELGAR","MACARI",-14.7708759,-70.9025677
210806,"PUNO","MELGAR","NUNOA",-14.4765078,-70.6360628
210807,"PUNO","MELGAR","ORURILLO",-14.7269688,-70.5120019
210808,"PUNO","MELGAR","SANTA ROSA",-16.7616495,-69.8556014
210809,"PUNO","MELGAR","UMACHIRI",-14.853653,-70.7535804
210901,"PUNO","MOHO","MOHO",-15.3607727,-69.4998358
210902,"PUNO","MOHO","CONIMA",-15.4576993,-69.4380307
210903,"PUNO","MOHO","HUAYRAPATA",-15.3214488,-69.341349
210904,"PUNO","MOHO","TILALI",-15.5146906,-69.3481332
211001,"PUNO","SAN ANTONIO DE","PUTINA",-14.9141,-69.8684837
211002,"PUNO","SAN ANTONIO DE","PUTINA",-14.9141,-69.8684837
211003,"PUNO","SAN ANTONIO DE","PUTINA",-14.9141,-69.8684837
211004,"PUNO","SAN ANTONIO DE","PUTINA",-14.9141,-69.8684837
211005,"PUNO","SAN ANTONIO DE","PUTINA",-14.9141,-69.8684837
211101,"PUNO","SAN ROMAN","PUTINA",-14.9141,-69.8684837
211102,"PUNO","SAN ROMAN","CABANA",-15.6502094,-70.3214158
211103,"PUNO","SAN ROMAN","CABANILLAS",-15.8266778,-70.6433537
211104,"PUNO","SAN ROMAN","CARACOTO",-15.5678983,-70.1024942
211201,"PUNO","SANDIA","SANDIA",-13.833333,-69.333333
211202,"PUNO","SANDIA","CUYOCUYO",-14.4700389,-69.5369258
211203,"PUNO","SANDIA","LIMBANI",-14.1483978,-69.69075
211204,"PUNO","SANDIA","PATAMBUCO",-14.3597256,-69.6197547
211205,"PUNO","SANDIA","PHARA",-14.1522467,-69.6652072
211206,"PUNO","SANDIA","QUIACA",-14.4222714,-69.3450165
211207,"PUNO","SANDIA","SAN JUAN DEL ORO",-14.220967,-69.1537388
211208,"PUNO","SANDIA","YANAHUAYA",-14.2584613,-69.1695213
211209,"PUNO","SANDIA","ALTO INAMBARI",-14.0401468,-69.2981121
211210,"PUNO","SANDIA","SAN PEDRO DE PUTINA",-15.4764,-69.43292
211301,"PUNO","YUNGUYO","YUNGUYO",-16.2959126,-69.095994
211302,"PUNO","YUNGUYO","ANAPIA",-16.3137957,-68.8528908
211303,"PUNO","YUNGUYO","COPANI",-16.399711,-69.0404249
211304,"PUNO","YUNGUYO","CUTURAPI",-16.2940839,-69.1830559
211305,"PUNO","YUNGUYO","OLLARAYA",-16.2338802,-68.9944048
211306,"PUNO","YUNGUYO","TINICACHI",-16.19818,-68.9617966
211307,"PUNO","YUNGUYO","UNICACHI",-16.2223185,-68.9729401
220101,"SAN MARTIN","MOYOBAMBA","MOYOBAMBA",-5.8647644,-77.0357666
220102,"SAN MARTIN","MOYOBAMBA","CALZADA",-6.0316653,-77.0650289
220103,"SAN MARTIN","MOYOBAMBA","HABANA",-6.0817056,-77.0895207
220104,"SAN MARTIN","MOYOBAMBA","JEPELACIO",-6.1077613,-76.9181998
220105,"SAN MARTIN","MOYOBAMBA","SORITOR",-6.1392924,-77.1021623
220106,"SAN MARTIN","MOYOBAMBA","YANTALO",-5.9753278,-77.019882
220201,"SAN MARTIN","BELLAVISTA","BELLAVISTA",-7.6842476,-76.3153378
220202,"SAN MARTIN","BELLAVISTA","ALTO BIAVO",-7.7884679,-76.3385586
220203,"SAN MARTIN","BELLAVISTA","BAJO BIAVO",-7.2175081,-76.2597931
220204,"SAN MARTIN","BELLAVISTA","HUALLAGA",-6.735314,-76.8997498
220205,"SAN MARTIN","BELLAVISTA","SAN PABLO",7.6292537,-73.9857104
220206,"SAN MARTIN","BELLAVISTA","SAN RAFAEL",-7.0236238,-76.4644594
220301,"SAN MARTIN","EL DORADO","SAN JOSE DE SISA",-6.6137307,-76.6949339
220302,"SAN MARTIN","EL DORADO","AGUA BLANCA",-6.7249951,-76.6954671
220303,"SAN MARTIN","EL DORADO","SAN MARTIN",37.089655,-121.5945046
220304,"SAN MARTIN","EL DORADO","SANTA ROSA",-14.5348707,-70.9225942
220305,"SAN MARTIN","EL DORADO","SHATOJA",-6.5284471,-76.7198207
220401,"SAN MARTIN","HUALLAGA","SAPOSOA",-6.5455909,-76.944286
220402,"SAN MARTIN","HUALLAGA","ALTO SAPOSOA",-6.5916908,-76.9370633
220403,"SAN MARTIN","HUALLAGA","EL ESLABON",-6.9819227,-76.6928791
220404,"SAN MARTIN","HUALLAGA","PISCOYACU",-6.9801213,-76.767558
220405,"SAN MARTIN","HUALLAGA","SACANCHE",-7.1029798,-76.7818166
220406,"SAN MARTIN","HUALLAGA","TINGO DE SAPOSOA",-7.068307,-76.6491236
220501,"SAN MARTIN","LAMAS","LAMAS",-6.2655949,-76.5073652
220502,"SAN MARTIN","LAMAS","ALONSO DE ALVARADO",-6.29343,-76.782173
220503,"SAN MARTIN","LAMAS","BARRANQUITA",-6.1563702,-76.8961843
220504,"SAN MARTIN","LAMAS","CAYNARACHI",-6.1916889,-76.3173428
220505,"SAN MARTIN","LAMAS","CUNUMBUQUI",-6.5884417,-76.4338015
220506,"SAN MARTIN","LAMAS","PINTO RECODO",-6.3793836,-76.6043562
220507,"SAN MARTIN","LAMAS","RUMISAPA",-6.4487641,-76.4713367
220508,"SAN MARTIN","LAMAS","SAN ROQUE DE CUMBAZA",-6.3844667,-76.4374629
220509,"SAN MARTIN","LAMAS","SHANAO",-6.406155,-76.5740313
220510,"SAN MARTIN","LAMAS","TABALOSOS",-6.390606,-76.6330602
220511,"SAN MARTIN","LAMAS","ZAPATERO",-6.5299906,-76.4942679
220601,"SAN MARTIN","MARISCAL CACERES","JUANJUI",-7.1793768,-76.7280743
220602,"SAN MARTIN","MARISCAL CACERES","CAMPANILLA",-7.6726336,-76.7884475
220603,"SAN MARTIN","MARISCAL CACERES","HUICUNGO",-7.3170088,-76.7761946
220604,"SAN MARTIN","MARISCAL CACERES","PACHIZA",-7.2967364,-76.7731047
220605,"SAN MARTIN","MARISCAL CACERES","PAJARILLO",-7.1762032,-76.6888585
220701,"SAN MARTIN","PICOTA","PICOTA",-6.8832963,-76.2469149
220702,"SAN MARTIN","PICOTA","BUENOS AIRES",-34.5762765,-58.5388435
220703,"SAN MARTIN","PICOTA","CASPISAPA",-6.9169052,-76.4216782
220704,"SAN MARTIN","PICOTA","PILLUANA",-6.7609899,-76.278615
220705,"SAN MARTIN","PICOTA","PUCACACA",-6.8500511,-76.3430875
220706,"SAN MARTIN","PICOTA","SAN CRISTOBAL",7.7686092,-72.2367583
220707,"SAN MARTIN","PICOTA","SAN HILARION",-6.93478,-76.5106349
220708,"SAN MARTIN","PICOTA","SHAMBOYACU",-7.0238211,-76.1330208
220709,"SAN MARTIN","PICOTA","TINGO DE PONASA",-6.9357566,-76.2539578
220710,"SAN MARTIN","PICOTA","TRES UNIDOS",-6.8061644,-76.2326637
220801,"SAN MARTIN","RIOJA","RIOJA",-5.8797993,-77.4276533
220802,"SAN MARTIN","RIOJA","AWAJUN",-5.8696697,-77.4574933
220803,"SAN MARTIN","RIOJA","ELIAS SOPLIN VARGAS",-6.042815,-77.3011144
220804,"SAN MARTIN","RIOJA","NUEVA CAJAMARCA",-5.9407861,-77.3092386
220805,"SAN MARTIN","RIOJA","PARDO MIGUEL",-5.7219213,-77.6170864
220806,"SAN MARTIN","RIOJA","POSIC",-6.013986,-77.1618238
220807,"SAN MARTIN","RIOJA","SAN FERNANDO",-5.8428667,-77.2636688
220808,"SAN MARTIN","RIOJA","YORONGOS",-6.13897,-77.1441707
220809,"SAN MARTIN","RIOJA","YURACYACU",-5.9318144,-77.2251332
220901,"SAN MARTIN","SAN MARTIN","TARAPOTO",-6.4629499,-76.4502396
220902,"SAN MARTIN","SAN MARTIN","ALBERTO LEVEAU",-6.6915233,-76.2563651
220903,"SAN MARTIN","SAN MARTIN","CACATACHI",-6.4635052,-76.4500777
220904,"SAN MARTIN","SAN MARTIN","CHAZUTA",-6.5719404,-76.1342717
220905,"SAN MARTIN","SAN MARTIN","CHIPURANA",-6.4494511,-75.5991695
220906,"SAN MARTIN","SAN MARTIN","EL PORVENIR",-6.2582956,-75.8831265
220907,"SAN MARTIN","SAN MARTIN","HUIMBAYOC",-6.5990522,-75.6651889
220908,"SAN MARTIN","SAN MARTIN","JUAN GUERRA",-6.5832708,-76.3299295
220909,"SAN MARTIN","SAN MARTIN","LA BANDA DE SHILCAYO",-6.46767,-76.2716973
220910,"SAN MARTIN","SAN MARTIN","MORALES",-6.4993514,-76.4204988
220911,"SAN MARTIN","SAN MARTIN","PAPAPLAYA",-6.2093223,-75.7815886
220912,"SAN MARTIN","SAN MARTIN","SAN ANTONIO",-6.396623,-76.388894
220913,"SAN MARTIN","SAN MARTIN","SAUCE",12.7775671,-86.4826821
220914,"SAN MARTIN","SAN MARTIN","SHAPAJA",-6.5788127,-76.211849
221001,"SAN MARTIN","TOCACHE","TOCACHE",-8.2211777,-76.7026341
221002,"SAN MARTIN","TOCACHE","NUEVO PROGRESO",-8.4510319,-76.3259883
221003,"SAN MARTIN","TOCACHE","POLVORA",-7.9076047,-76.668196
221004,"SAN MARTIN","TOCACHE","SHUNTE",-8.4133053,-76.8880286
221005,"SAN MARTIN","TOCACHE","UCHIZA",-8.4590114,-76.4618414
230101,"TACNA","TACNA","TACNA",-18.0138696,-70.2511597
230102,"TACNA","TACNA","ALTO DE LA ALIANZA",-17.9882747,-70.2412429
230103,"TACNA","TACNA","CALANA",-17.9388968,-70.1862051
230104,"TACNA","TACNA","CIUDAD NUEVA",-17.9836975,-70.2355919
230105,"TACNA","TACNA","INCLAN",-17.6749065,-70.4086158
230106,"TACNA","TACNA","PACHIA",-17.8969358,-70.1547383
230107,"TACNA","TACNA","PALCA",-17.7779521,-69.959659
230108,"TACNA","TACNA","POCOLLAY",-17.9964107,-70.21987
230109,"TACNA","TACNA","SAMA",-17.9896093,-70.7069585
230110,"TACNA","TACNA","CORONEL GREGORIO",-18.012565,-70.2549847
230201,"TACNA","CANDARAVE","CANDARAVE",-17.1276751,-70.2685062
230202,"TACNA","CANDARAVE","CAIRANI",-17.2852454,-70.3638257
230203,"TACNA","CANDARAVE","CAMILACA",-17.2684208,-70.380307
230204,"TACNA","CANDARAVE","CURIBAYA",-17.3824315,-70.3353835
230205,"TACNA","CANDARAVE","HUANUARA",-17.3136327,-70.3222106
230206,"TACNA","CANDARAVE","QUILAHUANI",-17.3180124,-70.2584613
230301,"TACNA","JORGE BASADRE","LOCUMBA",-17.6138491,-70.7623551
230302,"TACNA","JORGE BASADRE","ILABAYA",-17.4207391,-70.5127463
230303,"TACNA","JORGE BASADRE","ITE",-17.8613525,-70.9649217
230401,"TACNA","TARATA","TARATA",-17.4747154,-70.0320713
230402,"TACNA","TARATA","HEROES ALBARRACIN",-17.4881704,-70.2098819
230403,"TACNA","TARATA","ESTIQUE",-17.5418348,-70.0184899
230404,"TACNA","TARATA","ESTIQUE PAMPA",-17.5387569,-70.0316721
230405,"TACNA","TARATA","SITAJARA",-17.3754321,-70.1339063
230406,"TACNA","TARATA","SUSAPAYA",-17.3532192,-70.1326958
230407,"TACNA","TARATA","TARUCACHI",-17.5262592,-70.0289091
230408,"TACNA","TARATA","TICACO",-17.4444963,-70.0477238
240101,"TUMBES","TUMBES","TUMBES",-3.5707875,-80.4596454
240102,"TUMBES","TUMBES","CORRALES",-3.5982942,-80.5144147
240103,"TUMBES","TUMBES","LA CRUZ",-3.6708625,-80.571425
240104,"TUMBES","TUMBES","PAMPAS DE HOSPITAL",-3.8452253,-80.3899845
240105,"TUMBES","TUMBES","SAN JACINTO",-3.8388292,-80.5194942
240106,"TUMBES","TUMBES","SAN JUAN DE LA VIRGEN",-3.6460046,-80.404156
240201,"TUMBES","CONTRALMIRANTE","ZORRITOS",-3.8020421,-80.7183598
240202,"TUMBES","CONTRALMIRANTE","VILLAR",-3.9986301,-80.707428
240203,"TUMBES","CONTRALMIRANTE","VILLAR",-3.9986301,-80.707428
240301,"TUMBES","ZARUMILLA","VILLAR",-3.9986301,-80.707428
240302,"TUMBES","ZARUMILLA","AGUAS VERDES",-3.4854754,-80.2616614
240303,"TUMBES","ZARUMILLA","MATAPALO",-3.7555317,-80.2522386
240304,"TUMBES","ZARUMILLA","PAPAYAL",-3.5705937,-80.2962193
250101,"UCAYALI","CORONEL PORTILLO","CALLERIA",-8.0735949,-74.5563727
250102,"UCAYALI","CORONEL PORTILLO","CAMPOVERDE",-8.5588272,-74.8123395
250103,"UCAYALI","CORONEL PORTILLO","IPARIA",-9.3062896,-74.4356449
250104,"UCAYALI","CORONEL PORTILLO","MASISEA",-8.6052016,-74.3063279
250105,"UCAYALI","CORONEL PORTILLO","YARINACOCHA",-8.2364188,-74.6620958
250106,"UCAYALI","CORONEL PORTILLO","NUEVA REQUENA",-8.3095052,-74.8625433
250107,"UCAYALI","CORONEL PORTILLO","MANANTAY",-8.5670674,-74.4858866
250201,"UCAYALI","ATALAYA","RAYMONDI",-10.6463182,-73.2911381
250202,"UCAYALI","ATALAYA","SEPAHUA",-11.0479504,-72.6780977
250203,"UCAYALI","ATALAYA","TAHUANIA",-9.953112,-73.8384946
250204,"UCAYALI","ATALAYA","YURUA",-9.888938,-72.6224579
250301,"UCAYALI","PADRE ABAD","PADRE ABAD",-8.8077049,-75.38619
250302,"UCAYALI","PADRE ABAD","IRAZOLA",-8.9239398,-75.2543142
250303,"UCAYALI","PADRE ABAD","CURIMANA",-8.4339919,-75.1532203
250401,"UCAYALI","PURUS","PURUS",-10.3282055,-71.375039
